Meteorite Hills,485,15720,LL6,221.9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,486,15721,L5,157.55,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,487,15722,L5,159.2,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,488,15723,L5,132.45,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,489,15724,L3.6,232,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,490,15725,LL5,100.92,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,491,15726,LL6,106.57,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,492,15727,L5,159.97,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,493,15728,L5,38.99,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,494,15729,L5,156.83,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,495,15730,LL6,266.5,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,496,15731,L5,128.79,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,497,15732,LL6,221.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,498,15733,L6,112.46,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,499,15734,L6,111.69,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,500,15735,L6,230.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,501,15736,LL6,101.46,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,502,15737,LL5,130.78,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,503,15738,LL6,152.12,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,504,15739,L5,165.9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,505,15740,LL5,174.57,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,506,15741,H3.4,301.1,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,507,15742,L5,105.13,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,508,15743,LL6,68.59,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,509,15744,LL6,180.89,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,510,15745,LL5,186.55,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,511,15746,L5,131.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,512,15747,LL5,93.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,513,15748,L5,148.29,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,514,15749,L5,275.1,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,515,15750,LL6,304.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,516,15751,L5,117.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,517,15752,LL4,247,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,518,15753,LL6,247.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,519,15754,LL6,210.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,520,15755,L5,263.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,521,15756,LL5,134.05,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,522,15757,L5,115.74,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,523,15758,LL6,60.78,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,524,15759,L6,226,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,525,15760,H5,135.1,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,526,15761,L(LL)3.05,208.2,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,527,15762,L5,225,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,528,15763,H5,104.9,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,529,15764,H6,152.6,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,530,15765,LL5,106.17,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,531,15766,LL6,193.91,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,532,15767,L5,132.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,533,15768,LL5,127.56,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,534,15769,L6,97.57,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,535,15770,L4,159.08,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,536,15771,L6,137.19,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,537,15772,L6,148.75,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,538,15773,L5,77.16,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,539,15774,LL5,193.65,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,540,15775,LL6,103.18,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,541,15776,LL5,125.82,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,542,15777,L6,80.3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,543,15778,L6,25.45,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,544,15779,L5,52.65,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,545,15780,L5,59.76,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,546,15781,H5,75.87,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,547,15782,LL6,68.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,548,15783,L5,89.7,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,549,15784,L5,101.48,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,550,15785,LL6,104.52,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,551,15786,LL6,58.63,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,552,15787,H3.4,97.3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,553,15788,L5,74.34,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,554,15789,L6,67.08,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,555,15790,L5,91.05,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,556,15791,L5,66.46,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,557,15792,LL6,49.45,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,558,15793,L5,157.04,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,559,15794,L6,95.02,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,560,15795,LL5,61.81,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,561,15796,L5,80.19,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,562,15797,L5,78.49,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,563,15798,L5,48.16,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,564,15799,L5,53.58,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,565,15800,L5,109.96,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,566,15801,L5,143.77,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,567,15802,L5,40.41,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,568,15803,L6,63.34,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,569,15804,L6,110.34,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,570,15805,H3.8,157.02,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,571,15806,LL6,114.33,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,572,15807,H4,95.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,573,15808,LL6,70.96,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,574,15809,LL5,106.46,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,575,15810,L5,99.16,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,576,15811,L6,9.49,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,577,15812,LL6,15.64,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,578,15813,L6,64.33,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,579,15814,L6,55.86,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,581,15815,LL6,100.21,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,582,15816,L5,176.83,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,583,15817,L5,51.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,584,15818,LL5,87.53,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,585,15819,L5,74.22,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,586,15820,L5,93.13,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,587,15821,LL5,44.83,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,588,15822,LL5,50.85,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,589,15823,H6,89.29,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,590,15824,LL6,90.02,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,591,15825,H6,114.82,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,592,15826,L5,95.78,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,593,15827,LL5,53.83,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,594,15828,LL6,99.51,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,595,15829,LL6,66.53,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,596,15830,LL6,62.27,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,597,15831,LL6,94.84,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,598,15832,L6,96.49,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,599,15833,LL6,72.18,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,600,15834,LL6,78.48,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,601,15835,LL6,58.56,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,602,15836,L6,121.26,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,603,15837,LL6,67.68,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,604,15838,L6,74.05,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,605,15839,L5,102.88,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,606,15840,L5,70.61,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,607,15841,H3.4,76.55,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,608,15842,L5,85.78,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,609,15843,LL6,65.81,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,610,15844,H6,118.26,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,611,15845,H6,113.77,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,612,15846,L5,110.51,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,613,15847,H6,53.37,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,614,15848,L5,81.89,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,615,15849,H6,166.85,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,616,15850,LL6,97.51,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,617,15851,LL6,114.01,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,618,15852,L5,67.12,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,619,15853,H6,71.18,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,620,15854,H6,125.21,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,621,15855,L3.6,88.84,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,622,15856,LL5,87.65,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,623,15857,L6,52.57,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,624,15858,L5,103.91,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,625,15859,H6,106.49,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,626,15860,H6,100.78,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,627,15861,LL5,80.74,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,628,15862,H6,40.72,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,629,15863,LL6,17.64,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,630,15864,CM2,10.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,631,15865,L5,5.82,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,632,15866,CM2,9.08,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,633,15867,CM2,20.44,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,634,15868,CV3,3.06,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,635,15869,CM2,2.27,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,636,15870,EH4,2.51,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,637,15871,L4,7.23,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,638,15872,LL6,7.5,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,639,15873,CM2,13.43,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,640,15874,L5,3.53,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,641,15875,L5,27.08,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,642,15876,LL6,47.82,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,643,15877,LL6,30.68,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,644,15878,LL6,55.1,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,645,15879,L5,27.43,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,646,15880,LL6,34.76,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,647,15881,LL6,55.93,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,648,15882,L6,20.42,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,649,15883,LL6,20.58,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,650,15884,H6,34.24,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,651,15885,LL6,38.48,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,652,15886,LL6,16.24,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,653,15887,L5,16.99,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,654,15888,H6,40.48,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,655,15889,L6,43.11,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,656,15890,L5,32.82,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,657,15891,L5,38.93,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,658,15892,L6,46.42,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,659,15893,L6,40.38,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,660,15894,L4,33.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,661,15895,H6,19.44,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,662,15896,H6,45.14,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,663,15897,L5,15.62,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,664,15898,L4,16.67,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,665,15899,LL6,30.04,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,666,15900,L5,15.03,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,667,15901,LL6,22.1,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,668,15902,LL6,6.6,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,669,15903,H6,14.3,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,670,15904,L6,21.94,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,671,15905,H6,12.5,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,672,15906,L6,6.82,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,673,15907,L6,26.07,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,674,15908,LL6,46.63,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,675,15909,LL6,16.22,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,676,15910,L6,13.43,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,677,15911,L5,34.28,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,678,15912,L6,27.83,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,679,15913,L6,23.87,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,680,15914,LL5,22.34,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,681,15915,L5,22.54,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,682,15916,L6,31.42,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,683,15917,H5,15.35,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,684,15918,L5,14.9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,685,15919,L6,14.88,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,686,15920,LL6,23.14,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,687,15921,L6,4.59,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,688,15922,L6,7.28,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,689,15923,L6,7.03,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,690,15924,L6,47.65,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,691,15925,L6,37.59,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,692,15926,LL6,7.29,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,693,15927,L6,15.23,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,694,15928,CO3.6,15.87,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,695,15929,L6,20.24,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,696,15930,H6,51.19,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,697,15931,L6,24.55,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,698,15932,LL6,14.37,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,699,15933,L5,56.36,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,700,15934,H6,54,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,701,15935,L5,15,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,702,15936,H6,43,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,703,15937,H5,32.1,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,704,15938,LL5,5.3,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,705,15939,L6,6.6,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,706,15940,L5,12.4,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,707,15941,L4,15.2,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,708,15942,LL6,20.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,709,15943,Iron: IIIAB,6.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,710,15944,L5,16.9,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,711,15945,CO3,17,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,712,15946,H6,12,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,713,15947,H6,14.1,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,714,15948,H6,32.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,715,15949,H6,35.2,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,716,15950,LL6,6,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,717,15951,L5,26.1,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,718,15952,H6,28.4,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,719,15953,LL6,36.9,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,720,15954,LL6,34.07,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,721,15955,H5,17.27,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,722,15956,H5,25.57,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,723,15957,LL6,27.56,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,724,15958,Iron: IIIAB,3.32,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,725,15959,H5,41.75,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,726,15960,Iron: IIIAB,3.14,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,727,15961,H6,13.24,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,728,15962,LL5,9.37,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,729,15963,L5,2.61,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,730,15964,L5,15.29,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,731,15965,L5,13.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,732,15966,H6,4.09,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,733,15967,L4,8.97,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,734,15968,LL6,19.39,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,735,15969,L5,3.45,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,736,15970,LL6,7.3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,737,15971,CO3.6,23.24,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,738,15972,H5,36.37,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,739,15973,CK4,9.21,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,740,15974,L5,27.18,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,741,15975,LL6,44.84,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,742,15976,CV3,1.19,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,743,15977,L5,9.39,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,744,15978,LL6,4.61,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,745,15979,L6,2.21,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,746,15980,L5,20.41,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,747,15981,CV3,5.04,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,748,15982,H6,2.09,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,749,15983,H6,12.43,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,750,15984,LL6,32.9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,751,15985,H6,13.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
